"PC","Variance_explained","Cumulative_variance"
754,0.00529472056590859,99.7573563249116
755,0.00522996981858155,99.7625862947302
756,0.00499715152914065,99.7675834462593
757,0.0049315454300026,99.7725149916893
758,0.0049255377031867,99.7774405293925
759,0.00483263980249417,99.782273169195
760,0.00480355375143719,99.7870767229464
761,0.00469168000242447,99.7917684029488
762,0.004624531847558,99.7963929347964
763,0.00455786498447038,99.8009507997809
764,0.00447625630275633,99.8054270560836
765,0.00443505244975119,99.8098621085334
766,0.00441678049116293,99.8142788890245
767,0.00434867978533555,99.8186275688099
768,0.00427886256481138,99.8229064313747
769,0.00422909661115859,99.8271355279859
770,0.00421461839149263,99.8313501463773
771,0.00413639631992116,99.8354865426973
772,0.00406768326034683,99.8395542259576
773,0.00404278629591182,99.8435970122535
774,0.00398424926886405,99.8475812615224
775,0.00396398249828381,99.8515452440207
776,0.00393225103185283,99.8554774950525
777,0.00385422290643153,99.859331717959
778,0.00380051571340315,99.8631322336724
779,0.00376255514988098,99.8668947888222
780,0.00374233484655845,99.8706371236688
781,0.00366440663978512,99.8743015303086
782,0.00363009949344023,99.877931629802
783,0.0036038174473151,99.8815354472493
784,0.00358401816569789,99.885119465415
785,0.00353363481118988,99.8886531002262
786,0.00351738640951684,99.8921704866357
787,0.00348414648142333,99.8956546331172
788,0.00345796742878829,99.899112600546
789,0.00343897280652041,99.9025515733525
790,0.00340917555854316,99.905960748911
791,0.00335088477507449,99.9093116336861
792,0.00332105674104063,99.9126326904271
793,0.00325530391825384,99.9158879943454
794,0.00324342865076862,99.9191314229961
795,0.00322729538219343,99.9223587183783
796,0.00319951813946557,99.9255582365178
797,0.00312948789678614,99.9286877244146
798,0.00311342138228107,99.9318011457969
799,0.00306977299887073,99.9348709187957
800,0.00302910378932119,99.937900022585
801,0.00297480206197805,99.940874824647
802,0.00295482028352697,99.9438296449306
803,0.00289650076456527,99.9467261456951
804,0.00283557534952483,99.9495617210446
805,0.00280297508590546,99.9523646961305
806,0.0027562188395338,99.9551209149701
807,0.00270208390029178,99.9578229988704
808,0.00263248436268305,99.960455483233
809,0.00258003472432921,99.9630355179574
810,0.00256369760650205,99.9655992155639
811,0.00254701340835608,99.9681462289722
812,0.00240620872148141,99.9705524376937
813,0.00234408377839805,99.9728965214721
814,0.00229253183205907,99.9751890533042
815,0.00218667263265053,99.9773757259368
816,0.00218044718189874,99.9795561731187
817,0.00211890309504988,99.9816750762138
818,0.00210289812989218,99.9837779743437
819,0.00202964584722383,99.9858076201909
820,0.00200300735063961,99.9878106275415
821,0.00195908761581045,99.9897697151574
822,0.00190005404797849,99.9916697692053
823,0.00189565763247276,99.9935654268378
824,0.00170613876456939,99.9952715656024
825,0.00166607640012307,99.9969376420025
826,0.00154191286378946,99.9984795548663
827,0.00152044513341632,99.9999999999997
828,2.55100882586244e-29,99.9999999999997
